🔹 ERC-20 Token Transferleri 🔹

Block       Time                  From                                  To                                    Token  Amount     Tx Hash
6414796  28.09.2018 14:08:24  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Countinghouse Fund (CHT)  274.0000  https://etherscan.io/tx/0x2e13a1d9f4d8a1ceb4496a1814dee80db12432f053047ef44708e0fde6d1590f
6414867  28.09.2018 14:23:52  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Countinghouse Fund (CHT)  235.0000  https://etherscan.io/tx/0x5a277c7cd3e4bb82bfdfb318b238ecf19f7b89501d0ce79486e1ca476d2a5690
6536677  18.10.2018 10:07:30  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  Countinghouse Fund (CHT)  50.0000  https://etherscan.io/tx/0xd5f2862eb308a3e846b4d677c5bab234a3d9d08c6eb57e82eba86211c938c137
6657502  07.11.2018 05:06:25  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  Countinghouse Fund (CHT)  5000.0000  https://etherscan.io/tx/0xc61f85fc8a9cf3e3b46be32ae05fa07b5e15de9bd3866962b073f9ea4c6a8d25
6690086  12.11.2018 13:13:45  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  Countinghouse Fund (CHT)  158.9800  https://etherscan.io/tx/0x06c6b163d7e9d00418ba12c40f51464e84048fc5c90fc3eac58e7d3fb93dad9e
6692499  12.11.2018 22:31:02  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  Countinghouse Fund (CHT)  1000.0000  https://etherscan.io/tx/0xa08e428d45d681a0fcd704cae79ed670e093d7b1ae3c3fbd6644f0e991e0c323
6705271  15.11.2018 00:43:14  0x0861fca546225fbf8806986d211c8398f7457734  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Countinghouse Fund (CHT)  6080.5000  https://etherscan.io/tx/0xd582621dfca51a759630d49559e5e92bd3c15b1733c7fd560b99cf2a3f4bf65a
6767512  25.11.2018 05:31:08  0x4e9a414565efe4cad1127161d2c8258594301715  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Azbit (AZ)  55978.0000  https://etherscan.io/tx/0x4aabd3efca950b10cc06060001e32afe9323ee19a8fcaf1c2ee976c3a2bcb9ab
6841354  07.12.2018 10:25:52  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  0xdd1cc122d30f057a6cae4410f0a5f8a5b045352e  Countinghouse Fund (CHT)  5000.0000  https://etherscan.io/tx/0xda5b04ae737fe545a40d7014c03e2e19971e8d8517f416a3e3ddf95b8e43fe95
7070559  15.01.2019 16:23:31  0x43b0eb4dfe7a3a86b4805b6db07e80c285b54553  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Countinghouse Fund (CHT)  2420.6100  https://etherscan.io/tx/0x179b0f29bf93c5706905d61d9248ec4dc4b74c0e3be483e2b2d5ed564ca59e6c
7115619  24.01.2019 00:01:48  0x0000000000000000000000000000000000000000  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Evaki (EVK)  24134.6229  https://etherscan.io/tx/0x3fd9aaac7e8a2028c6124928bb626b62e49b00080a4758b6075c87e3f83238a5
7158852  01.02.2019 16:27:37  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  0xdd1cc122d30f057a6cae4410f0a5f8a5b045352e  Countinghouse Fund (CHT)  5000.0000  https://etherscan.io/tx/0x1bc8ee38ae0f397ac191547194d90ecf9a636a58016258ac20a30332a215fd0a
7220202  14.02.2019 20:20:27  0x7d4fb518336fb7dc1806fe39dd8aadfcffe31ea6  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Borgias Capital Fund (BCF)  100.0000  https://etherscan.io/tx/0xe7be2c9e049a17253e971e5b128aa9c4a2a6e2827b4e2f038a8cda931a4bec1d
7252429  22.02.2019 11:51:03  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Tria (TRIA)  118.1380  https://etherscan.io/tx/0x329065233bccb127ed64e5edd27124cd64cd1fbe30f3564e80b22c64026d53fa
7276077  28.02.2019 00:38:07  0xaaaaa798ebb90066788951e0fc03bc71e6bc2b51  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Azbit (AZ)  55978.0000  https://etherscan.io/tx/0x72742e44087b69bcc1f44108709c1ab64976ca29c4eca8cf98043ddfe30c9e14
7574017  15.04.2019 21:02:10  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  0xdd1cc122d30f057a6cae4410f0a5f8a5b045352e  Countinghouse Fund (CHT)  3000.0000  https://etherscan.io/tx/0x285850363b31d46dc8c8dceac14fa0b97856d3e4e4a4bb727b13a2ceb2d81e1a
8873848  05.11.2019 01:06:17  0x8d12a197cb00d4747a1fe03395095ce2a5cc6819  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Countinghouse Fund (CHT)  1000.0100  https://etherscan.io/tx/0x5f852f4149e88617639b97fde9ada9ebbcc8307146ed74e1844329dd962b419d
9675360  15.03.2020 12:49:49  0xc12d1c73ee7dc3615ba4e37e4abfdbddfa38907e  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  KickToken (KICK)  888888.0000  https://etherscan.io/tx/0x39591154ecdc6065b905e4eed9d85da5dada5223b496da7ae90981939a09c925
11597513  06.01.2021 02:22:52  0x43b0eb4dfe7a3a86b4805b6db07e80c285b54553  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  Smart Investment Fund Token v2 (XSFT)  555.0934  https://etherscan.io/tx/0x4f5c6085756b8ce8383176bb42d054505bb192286ebc80fc4b2b72f12aac0b4d
11681331  18.01.2021 23:20:13  0x4e1b32cb147edfe07622c88b90f1ea0df00b6aed  0xe94dbffc053797a7306e5d400a09c8ea5c5278e4  Evaki (EVK)  20638.0570  https://etherscan.io/tx/0x0480981cfd038293be026b4e7d40b1313dfcb6a405a5ea280d4d1ede74d7106a
